"","J_XYL_F_0001_01","J_XYL_F_0001_02","J_XYL_F_0002_01","J_XYL_F_0002_02","J_XYL_F_0003_01","J_XYL_F_0003_02","J_XYL_F_0004_01","J_XYL_F_0004_02","J_XYL_F_0005_01","J_XYL_F_0005_02","J_XYL_F_0006_01","J_XYL_F_0006_02","J_XYL_F_0010_01","J_XYL_F_0010_02","J_XYL_F_0012_01","J_XYL_F_0012_02","J_XYL_F_0013_01","J_XYL_F_0013_02","J_XYL_F_0015_01","J_XYL_F_0015_02","J_XYL_F_0016_01","J_XYL_F_0016_02","J_XYL_F_0018_01","J_XYL_F_0018_02","J_XYL_F_0020_01","J_XYL_F_0020_02","J_XYL_F_0025_01","J_XYL_F_0025_02","J_XYL_F_0031_01","J_XYL_F_0031_02","J_XYL_F_0032_01","J_XYL_F_0032_02","J_XYL_F_0034_01","J_XYL_F_0034_02","J_XYL_F_0036_01","J_XYL_F_0036_02","J_XYL_F_0043_01","J_XYL_F_0043_2","J_XYL_F_0044_01","J_XYL_F_0044_02","J_XYL_F_0045_01","J_XYL_F_0045_2","J_XYL_F_0046_01","J_XYL_F_0046_02","J_XYL_F_0047_01","J_XYL_F_0047_02","J_XYL_F_0048_01","J_XYL_F_0049_02","J_XYL_F_0050_01","J_XYL_F_0050_02","J_XYL_F_0051_01","J_XYL_F_0051_02","J_XYL_F_0053_01","J_XYL_F_0053_02","J_XYL_F_0057_01","J_XYL_F_0057_02","J_XYL_F_0058_01","J_XYL_F_0058_02","J_XYL_F_0059_01","J_XYL_F_0059_02","J_XYL_F_0060_01","J_XYL_F_0060_02","J_XYL_F_0061_01","J_XYL_F_0061_02","J_XYL_F_0062_01","J_XYL_F_0062_02","J_XYL_F_0064_01","J_XYL_F_0064_02","J_XYL_F_0065_01","J_XYL_F_0065_02","J_XYL_F_0066_01","J_XYL_F_0066_02","K_XYL_F_0001_01","K_XYL_F_0001_02","K_XYL_F_0002_01","K_XYL_F_0002_02","K_XYL_F_0003_01","K_XYL_F_0003_02","K_XYL_F_0004_01","K_XYL_F_0004_02","K_XYL_F_0005_01","K_XYL_F_0005_02","K_XYL_F_0007_01","K_XYL_F_0007_02","K_XYL_F_0008_01","K_XYL_F_0008_02","K_XYL_F_0009_01","K_XYL_F_0009_02","K_XYL_F_0009_03","K_XYL_F_0011_01","K_XYL_F_0011_02","K_XYL_F_0012_01","K_XYL_F_0012_02","K_XYL_F_0013_01","K_XYL_F_0013_02","K_XYL_F_0017_01","K_XYL_F_0017_02","K_XYL_F_0018_01","K_XYL_F_0018_02","K_XYL_F_0022_01","K_XYL_F_0022_02","K_XYL_F_0028_01","K_XYL_F_0028_02","K_XYL_F_0030_02","K_XYL_F_0030_03","K_XYL_F_0033_01","K_XYL_F_0033_02","K_XYL_F_0035_01","K_XYL_F_0035_02","K_XYL_F_0035_03","K_XYL_F_0036_01","K_XYL_F_0036_02","K_XYL_F_0037_01","K_XYL_F_0037_02","K_XYL_F_0038_01","K_XYL_F_0038_02","K_XYL_F_0039_01","K_XYL_F_0039_02","K_XYL_F_0042_01","K_XYL_F_0042_02","K_XYL_F_0043_01","K_XYL_F_0043_02","K_XYL_F_0044_01","K_XYL_F_0044_02","K_XYL_F_0045_01","K_XYL_F_0045_02","K_XYL_F_0046_01","K_XYL_F_0046_02","K_XYL_F_0047_01","K_XYL_F_0047_02","K_XYL_F_0048_01","K_XYL_F_0048_02"
"s__viridiflava",0.000500394037596365,-0.0524983075253915,-0.0184035621484654,-0.0704591547900029,0.0909399615292648,-0.145189077346214,0.0070243721823694,0.0187695629360343,0.0188347153676707,-0.047664916985136,0.0727698582249601,0.065982846090039,-0.0994471151920742,-0.0573829642525386,-0.0448847900709056,-0.0667785702327564,-0.0775584436460503,-0.0610505047882924,0.0331850973490313,0.0270062527890609,-0.010840517616944,-0.0472992488579768,-0.0513745263955444,0.109098096882949,-0.0395762323668188,0.0227170894924775,0.0151537798989604,0.0340850073717277,0.0201820699034809,0.00263725049608208,0.0830148666761906,0.0250294859686104,0.0256982442832882,0.0240526362953629,0.00802906576397485,0.0473149075143684,-0.0323748857221183,0.0263910789205601,0.0389178193689863,0.00740027370225429,-0.010418276228534,0.000886635703019851,-0.0277472659963629,-0.0377943040898331,-0.0172070276552734,-0.0387666590890666,-0.0119426424968926,-0.00604967351384237,-0.00557368970833508,0.165620732181462,-0.0189316385381241,0.0326396362705152,-0.0663281475230375,-0.0692376505698518,0.118291512456364,-0.0218766606249639,0.0745057238135511,0.106027538527661,0.0435977146902452,-0.0382446284730919,0.00549607420915511,-0.0269112525651938,0.0453100354102878,0.024328139006878,-0.0124318873317929,-0.0572815124337787,0.0286437111700005,-0.0151652156721508,-0.0911706602570426,-0.033523383177922,0.0448064002994017,0.0844578641323519,-0.00669663214680133,-0.0629418405404909,0.0226810103390034,0.00495748118245044,0.0961220136470976,-0.0401786029757252,0.0172705480581888,-0.0168383082984816,0.0794811226591122,0.11754562031765,0.0178390548567333,0.0208869494541973,-0.0275574151216843,0.00308416429891393,0.0382689188489263,-0.0586571533394104,-0.0768027076997529,0.0111090495811039,0.0129125449533683,-0.0128483550120368,-0.0863286497014586,0.0397165424102889,-0.100489144726505,-0.00758277965196841,0.0246770412628405,0.0202485223644763,0.00839334283572929,0.0780909682385129,-0.0691577762385256,0.0673053097696822,0.0535585306335343,0.0123313259067291,0.154509422256479,-0.00146155729982034,-0.0726630309099538,0.0190277231726751,-0.0109374296521608,0.0460925520592334,0.0630265848847686,0.0250337691417663,-0.0723375374156798,-0.067549731650819,0.0410312182846677,-0.0359014351744798,0.0191612319044861,0.046090938747613,-0.0581166913507074,-0.0766204347670568,0.0147056472564926,0.0482595513540403,0.0294348999261866,-0.0620849694161278,-0.178910596320718,-0.0243782355885516,-0.15223021375879,0.0012694564512902,0.034348481452394,-0.0342323970722563,-0.00899892119580064,0.064069551481255
"s__mucilaginosa",0.126403846758725,-0.0166236196432127,0.0707899181654224,-0.476596667119301,0.612212239953493,-0.189390055777308,0.539298572811133,-0.770137705550673,0.810950432337341,-0.190585988195894,0.294493411777768,-0.0716801986450919,-0.122176929462611,-0.0905703219495872,-0.0990042891498584,0.236485959940385,0.429406754548493,0.33597050286379,0.820615839188348,1.138812891812,-0.184401059270745,-0.415812131836542,-0.2417229439708,1.34453076068649,-0.209057087177409,0.347982515896218,-0.0695429069208962,-0.00778016783663969,-0.326733294080457,-0.279877148792797,-2.0798515655841,-0.0679930613727818,-0.202017880625128,0.13901398534584,0.413454589434148,1.0596969062333,-0.681914002923435,0.49556436706347,0.738407577070274,0.356571561358319,-0.0234248853126161,-0.203569519739482,0.291181001371058,-0.0590891852800612,-0.322499558015047,0.171652113490605,0.0727280686819196,0.575228270330555,0.0247445467230149,0.528193653348858,1.13706626514297,0.486267276618648,-0.140419760362812,-0.827785055250107,0.503662297902659,0.0883327459171404,0.461139303421717,-0.56288714760808,0.140307363460243,-0.460125437348392,-0.363637553177137,0.289833716463694,0.534873319707525,0.064836104971798,0.350156176284343,0.00200244505101303,0.160649033743222,-0.216708764869418,0.0874641092260118,0.750059710841203,0.147897109069644,-1.20654918258495,-0.14357064279522,-0.00369020053885549,-0.148115823218944,0.435701225104363,-0.74102658211271,-0.328195054109067,0.65674457994639,-0.345524991003199,0.747087219181727,0.0463967823204439,0.0324709441662443,-0.550722421699582,1.07924378717366,0.673898516850026,1.16551425437565,-0.447501474637574,0.0265363005927825,0.09715622682736,0.159912214828469,0.341710261311574,0.119209402132172,0.812230361776772,0.0383996762289904,-0.101013817988724,-0.191869295527855,-0.249516409188232,-0.0158660829082777,0.175380979327205,-0.742124035150795,-0.485087460951074,0.119609979316021,-0.600890881001279,-0.012351529648204,0.0453619542235686,-0.703084687986966,-0.194706804912127,-0.354831065649568,0.193194647138796,-0.432443729971032,0.197085607947992,-0.251476040485441,-0.308048986965561,-0.685323591521693,-0.299401854240521,0.101747206820843,0.209758480146579,-0.564385515153573,-0.754865739306922,0.215922110188792,-0.337668465389215,0.216545712554413,-0.0886183949417118,-0.717875305911057,-1.12935196550696,0.819248731499081,-1.67591019880001,0.35235043751399,-0.328320988557732,-0.877947525451432,-0.265862225842243
"s__fragilis",0.0745841456637638,-0.156448967301904,0.0177936013528102,-0.40027683941679,0.624738182985395,-0.251210164767467,0.423466843023373,-0.565139027005385,0.608098326371377,-0.198097271388626,0.318856765982298,0.077945087549079,-0.248457696653252,-0.182642493830321,-0.0290302597179505,0.223471999478654,0.188652933592143,0.121422543538012,0.656133383908701,0.949578802380298,-0.136391276849875,-0.396552342458122,-0.26204583546691,1.22691490965635,-0.243550683267989,0.268054677138716,-0.035557818740155,-0.0125931028606934,-0.236223500736103,-0.22549725707994,-1.50268549475623,-0.00834771406269993,-0.124249898585026,0.0035263249539996,0.280815203088576,0.873047757670784,-0.583202457139907,0.456991769891215,0.624735004667918,0.260381879739213,-0.0859986765029663,-0.172256415665345,0.161020751609698,-0.125893427489898,-0.3229786756612,0.0557489117292228,-0.0112260072696107,0.388927219619941,-0.0467896946495723,0.724036346537716,0.790939300978651,0.45279696622842,-0.119469020350068,-0.669868164000737,0.610736166073402,0.00557873317330087,0.37288088821039,-0.387668838011275,0.145280431150091,-0.373402871695739,-0.332958339731197,0.14546403724272,0.482848429745723,0.0873710264799831,0.276134732853163,-0.0548268708097228,0.110005943771657,-0.22589664478799,-0.0256876572825043,0.50838937873737,0.154385905347099,-0.793801935631473,-0.152547532927708,-0.144610441303017,-0.115577944272165,0.283430439644411,-0.433348853078744,-0.308835416044193,0.500425933588756,-0.343536464787731,0.700397741241776,0.171176023667063,0.0297908511208042,-0.376340453614847,0.744733308187335,0.512585309512819,0.966730902445378,-0.422487943687382,-0.0101153814672417,0.0614077000552654,0.164483145494486,0.241053964706327,0.0875340229138476,0.65156963266057,-0.0324231242882515,-0.114513584635108,-0.203426891502991,-0.127060566758548,-0.0475540095475163,0.240833745945705,-0.521704376613124,-0.264751055524529,0.177957725695792,-0.406598509100065,0.14570741203502,0.106789269867755,-0.566444355607213,-0.105669377767104,-0.27942680878934,0.200927019333955,-0.254860982157272,0.217141408281178,-0.169048986841488,-0.198819726727067,-0.559889675087199,-0.324918559305672,0.0766106292435355,0.216047827096481,-0.396087393658218,-0.584501453300837,0.170334274475027,-0.241745715481892,0.214665145335959,-0.176493954752965,-0.73234120334763,-0.914928420338445,0.473575310155241,-1.3259454867325,0.320904689701922,-0.307964519956293,-0.603278745539536,-0.113847488359141
"s__palleronii",0.0411503187346878,-0.00860196631713282,0.019359341811791,-0.16588198623165,0.203251591292076,-0.0942880531423509,0.167608184759384,-0.233905510433914,0.257208562350541,-0.0690054788860409,0.105201183547523,-0.0134353563654052,-0.0548473525937545,-0.0356842617721753,-0.0488046576533799,0.0482277856487077,0.120820560210741,0.0967756736971977,0.261018140939576,0.352749686164762,-0.0607085158210953,-0.136023219657603,-0.0837057246871741,0.431098681674002,-0.0693491818061093,0.114308101448307,-0.0183042375146472,0.00886584648541456,-0.0957299349629872,-0.0844997121240275,-0.623696019483756,-0.017081356923605,-0.0570178660766772,0.0596876547763738,0.133276540710121,0.336138665699173,-0.214979328750666,0.15413745186171,0.234609246613462,0.113448461178755,-0.00435073402446263,-0.0610411222505755,0.0867207808034751,-0.0227853849195489,-0.0980124033430004,0.0476401187800288,0.0247291846316772,0.180193605587969,0.0118147564895032,0.185955706058725,0.352014477727186,0.152961573092049,-0.0629970889027403,-0.273769708317386,0.172096480154537,0.0259959537424111,0.163783028247271,-0.144358175514701,0.0535138132856971,-0.152004592637791,-0.105536939056979,0.0878762643732883,0.172566680364949,0.0242131295412487,0.103399657864978,-0.0122288489090306,0.0596926293650602,-0.0661892787189077,0.00679974479462486,0.226824534323944,0.0559363679441049,-0.35747845989953,-0.042541631709097,-0.00805535662404289,-0.0383959145838684,0.140477569870263,-0.210587914635999,-0.10862688708082,0.20821295693886,-0.104735825471872,0.24375993081483,0.0388715694460148,0.0151552355584769,-0.167433715140134,0.331652341329373,0.209152486960229,0.36480807230491,-0.149202543765157,-0.013107606338672,0.0346173884256252,0.0495799781463099,0.103243510273713,0.0100920768344975,0.260308192209596,-0.0140312901283854,-0.0301825210929338,-0.0463685815319163,-0.076400784582453,0.000924408552579966,0.0689353462528554,-0.254764618895122,-0.138188719284132,0.0458721326959561,-0.186322208065015,0.0305586396360258,0.00703967497451929,-0.237090996897065,-0.058020641287047,-0.112181549826987,0.0692430429100357,-0.120546408606202,0.062659382584153,-0.102331976118849,-0.119505998538368,-0.195394166813812,-0.094968931110429,0.0375000346705646,0.0741322470803522,-0.195537139068716,-0.25624905272788,0.0707574279915727,-0.0905727194547616,0.0716062318685344,-0.0369732871496029,-0.260971198326581,-0.351479423208107,0.218930174297909,-0.512725092440836,0.114832848078773,-0.106891952966246,-0.279856145238746,-0.0700478110749009
"s__putredinis",0.00499558779682747,0.0505619819069239,-0.000545743452152567,-0.00738107671572023,-0.0744504929775507,-0.06837523813706,-0.053399449808447,0.0794026302901278,-0.0488134728319116,0.00350501779292108,-0.0161799928818846,-0.0178584404286555,0.0151671304055036,0.0290009094854315,-0.0779171987150807,-0.133225873342316,-0.0254604792356716,-0.000354148244778751,-0.0641723530134775,-0.140931871252853,0.00206154489207423,0.0461273215054124,0.0232124408408003,-0.157703921130588,0.0386216999713752,-0.00942040547792724,0.0109508226371349,0.0453405715278444,0.0451452901530311,0.039371294904567,0.233920510043016,0.00236906118252667,0.0265811072534251,0.0926768632329898,-0.00439860611189111,-0.0973654691346408,0.0767604956170331,-0.0777910793279099,-0.0734653936271361,-0.0171414932641129,0.0422264636584686,0.0337341009591873,-0.0137449783071254,0.0236502896819844,0.0701219108712581,-0.00415815311334343,0.0300439455667906,-0.0247296564274177,0.041286158613507,-0.104525974925674,-0.0738709940921275,-0.0718601996316795,-0.0538119480564082,0.0293987747596587,-0.084763901195997,0.0132747889908898,0.0254868480765302,0.145625291855854,0.00770389235587989,0.0174271244572891,0.0840800419482854,-0.00155023919902701,-0.0565259387108644,-0.00704800640431441,-0.0552696985716091,-0.0235424487239191,0.0271877679858761,0.0497149388445864,-0.0435751289931659,-0.0629119173452233,0.00583619432417491,0.118259755967923,0.0390260620615386,0.0356978720996996,0.0426329355059357,0.000845927297601228,0.0825381253795682,0.0299341349642385,-0.0432723698308622,0.0750688821799028,-0.0800227787123448,0.0280307874725085,0.0136892184202423,0.0442108856143883,-0.0766562100660039,-0.060669923829867,-0.128013644590297,0.0373845210362149,-0.0683980926117718,0.013151781456657,-0.0330028780481011,-0.0330633244886197,-0.109013248982801,-0.0571892706433306,-0.0730528761213329,0.0296166419807502,0.0907892679766152,-0.000650037289021334,0.0383386984271394,-0.00826271302167393,-0.0420644901545064,0.0446565948512141,-0.0157559430337654,0.0330444207707842,0.061793670219457,-0.0612199143615306,0.00699401773023349,0.00821116610761113,0.0284311613416705,-0.00622162334770848,0.0577052978733692,-0.0411198072363896,-0.0768349295276334,-0.0760193498265561,0.142372592789365,0.0611528817429701,0.0131026739184166,-0.00972843861483902,-0.038900556307649,-0.00894388443406306,-0.00819877464792637,0.0765921336555417,-0.0246798888687753,0.0198040682642329,0.00337074971146087,0.122109952755393,-0.140302389618106,0.200341011218871,-0.0341793893488758,0.0360989991312823,0.0240027648205713,0.0321076612414597
"s__ramosum",0.0473285249017452,-0.0942056756039577,0.00609109806493148,-0.265388479802422,0.383924098317691,-0.210981067150886,0.245550852118778,-0.31817057154222,0.363080465742365,-0.132456537957841,0.209079839776043,0.059181201402085,-0.172971533984735,-0.117886605742149,-0.0522350006198878,0.0806300868270021,0.0884871958480151,0.0588874938295443,0.391606442380445,0.54719023425856,-0.0857423748216283,-0.241393585451825,-0.166757943413785,0.73299946680858,-0.147870182635243,0.167279024808791,-0.0147201874889306,0.0143353140108179,-0.126330000897577,-0.125903173346838,-0.830877700936279,0.00191567090700343,-0.0617924197342294,0.0357040639874046,0.172874111700332,0.518319739620025,-0.342963489139899,0.263774408185175,0.371055213842136,0.156413481805607,-0.0428436352073508,-0.0953782693530106,0.0876186275438152,-0.079728482196511,-0.18157034068127,0.0231375548076326,-0.0010012290617874,0.229564502690744,-0.0178607693129054,0.454775683124524,0.458189437365022,0.26454064452106,-0.105958222049242,-0.419448268120639,0.379203339583992,0.00181933615218304,0.254982054860467,-0.167685082540532,0.102370751497599,-0.23341537721251,-0.177809931885344,0.0819065172494022,0.290711074640569,0.0576260456672946,0.149757254239828,-0.0550744788825934,0.0827367791673442,-0.127586456126571,-0.0517188635448332,0.284535634639049,0.107704994555399,-0.430218181186978,-0.0836465098447486,-0.0939939703498526,-0.052483663827903,0.175254219933346,-0.216885063704408,-0.190617600237459,0.298320792590813,-0.192613799376898,0.425755782821673,0.142972662866695,0.0268306666318343,-0.212323580445383,0.426857001362389,0.297031837359479,0.564381143412052,-0.262755984136425,-0.0458929217903532,0.0443509873498966,0.0943201662847181,0.134725872819377,-0.000474527923644736,0.392529807248701,-0.0669386133762583,-0.0633427659222587,-0.0915645048659025,-0.0729619618171756,-0.0156696793147241,0.164941557245316,-0.349773283577213,-0.132043219460888,0.117971576878488,-0.236345004142818,0.14671292320982,0.0469564223467527,-0.363551532358381,-0.0575320505640104,-0.165638281886084,0.132988640720193,-0.123196583427629,0.127262067738275,-0.144693228758739,-0.161490704379972,-0.290664839554166,-0.190145560170058,0.0556929642435142,0.141218648100792,-0.269036868957379,-0.380344058631322,0.105709571102022,-0.113296081333156,0.131728131202311,-0.118031601038396,-0.49319866988999,-0.530860539582879,0.210238077706338,-0.753157994289467,0.19528386078823,-0.18675312293008,-0.364988943212079,-0.0440722107015176
"s__biforme",-0.0059488690271873,-0.0242881123873573,-0.0623768844652291,-0.13922012469648,-0.0147477742192434,-0.52886991741223,-0.185334254984825,0.351022412101364,-0.182922753536474,-0.0941868971649256,0.118138135562749,0.150406809617245,-0.219502504549745,-0.0766646160383021,-0.289203814883281,-0.527850782964383,-0.336235126369152,-0.218678913292893,-0.180618484639367,-0.423318136126131,0.00262042672210121,0.0394265569665874,-0.0509856276716944,-0.267680889651154,0.0122703646674684,-0.0115741479287905,0.0774151570447518,0.199942058724202,0.20905334641508,0.14048271709443,1.08192526467939,0.0843775326281,0.162453810730576,0.260283329484878,-0.0500364242309799,-0.25463440425246,0.191298687472944,-0.1822305041041,-0.174145623047714,-0.0728210084868711,0.0728957711867637,0.11117732951758,-0.151633777395786,-0.0400211826840051,0.163746686788649,-0.141748995678604,0.0260530616509053,-0.160069194497629,0.0768040479393762,0.133030797140073,-0.393537699816251,-0.149924202383403,-0.285930788281914,0.00203376159233069,0.0526424108675526,-0.0424643792387015,0.194656231936463,0.713204454903805,0.116556934828521,0.00431218982501919,0.26461275090704,-0.120838851913215,-0.0868336035636887,0.0407231684534169,-0.214778348961844,-0.212167995362512,0.117677752977818,0.106165654302179,-0.364468434284419,-0.3502495125711,0.114404956290562,0.686809894463877,0.0936634387691944,-0.089383688524191,0.183354727958666,-0.0496266565284949,0.566273749670344,0.00828464133033979,-0.151282770379467,0.17968400170659,-0.079315441899027,0.380765148938662,0.0758755291325445,0.242337407103143,-0.415026069290062,-0.233162953229017,-0.36642047406156,-0.00729686139082868,-0.373514294030131,0.0464751674308711,-0.0650690927889776,-0.163126759035382,-0.507779791972581,-0.145230386352587,-0.451110113819972,0.0630278077424244,0.307130096823257,0.0914108601278948,0.114380574890123,0.168940799718086,-0.176399126494836,0.360967918692249,0.0925567087877106,0.200447179524068,0.569369702389025,-0.152863602283049,-0.0780202047302756,0.10042097420921,0.0890493303358704,0.0831764069095074,0.371625459752829,-0.0561948064802449,-0.339234059282868,-0.315733487245892,0.545563657302806,0.0881614143077464,0.0677773529938508,0.0725556511587383,-0.165346050567042,-0.118119422647665,-0.0109692105651544,0.36073588091299,-0.00887613788985907,-0.111205349562324,-0.375863047515808,0.385439125011358,-0.866039812606232,0.71916701443279,-0.037754148363833,0.0389316020499259,0.162372821639114,0.29016076506568
"s__obeum",-0.000281551017504177,-0.0526900769898617,-0.0331542710379899,-0.104431537395005,0.0796379102238569,-0.277721790155228,-0.0422976222026046,0.109945174571557,-0.0292542774557203,-0.0696372365457958,0.0990677253860951,0.0995024317561421,-0.149695518625155,-0.0723572080764722,-0.12180753626828,-0.205944389344873,-0.159516040177386,-0.112540199793595,-0.0160412215218405,-0.0877869408115366,-0.0101035258365556,-0.0331644742301457,-0.0610085524349274,0.0293422085382739,-0.0325582971840015,0.0191531211127283,0.0346000471435296,0.0862842047848677,0.0743242886886295,0.0399774914941213,0.363021999535618,0.0451783174560619,0.0668683904710578,0.0957897788770186,-0.00402889479842619,-0.0228986010716457,0.0208382939008864,-0.0249030864069525,-0.00984891409474818,-0.0114723092676593,0.0114234508906548,0.0307310205837165,-0.0648993988263109,-0.0446832757132379,0.0289807990806665,-0.0726012726435018,-0.00244615645651364,-0.0462338780547162,0.017116120255715,0.18586817757378,-0.119325312742401,-0.0103782613564167,-0.139854140871227,-0.0660142474008152,0.121709111675897,-0.0303958210498573,0.123551082972989,0.290141042394292,0.0720552521978629,-0.0355821500913432,0.0770159341473685,-0.0554512961823399,0.0189061654990723,0.0332101142161403,-0.0690246960508692,-0.109977051330257,0.0595183058379865,0.0152433347398946,-0.181987423009432,-0.122716677089915,0.0725549634099578,0.258952905995546,0.0196278754788264,-0.0801333628453988,0.070582637470318,-0.00641449074470933,0.238497896173774,-0.0351264133848765,-0.0228275357449927,0.0336435542317178,0.0523964149723199,0.210582454853479,0.0372824685221737,0.0826560058512282,-0.133366228961766,-0.0582537404268297,-0.0616511989024342,-0.0565367146947996,-0.172518662306449,0.0235875742661079,-0.00598718737576222,-0.0548074371334763,-0.218163111992756,-0.000389516134919707,-0.215036290253554,0.0104974601246625,0.107076766075943,0.041620159763268,0.039610432440242,0.117187302758243,-0.115877381354656,0.157180419101248,0.0737582984254953,0.0629504538351249,0.29576591582767,-0.0442639449066146,-0.0907349809891152,0.0435330493178958,0.0130092468709228,0.0651674835337816,0.156883218311671,0.00736016262950309,-0.16104729889477,-0.150652711418,0.185121527887526,-0.00853727701310809,0.0366682750406473,0.0622819248907164,-0.101773714391228,-0.105944416916329,0.0113411403407725,0.141674749365488,0.0247545898678026,-0.0862263120407799,-0.267734697057244,0.0794064737574147,-0.371705422907337,0.192147806560452,0.021883932427615,-0.0212647536767508,0.0314715923210684,0.135971505374617
"s__D168",0.0128556125808635,-0.0921752060375721,0.00164341510267553,-0.0981830427545453,0.230069053782185,-0.0189072322722556,0.149714807905445,-0.202752606549025,0.190509026885674,-0.0573470620151359,0.101457706328067,0.0456394480535247,-0.0884513834989382,-0.079042902365247,0.0583162623532113,0.165132226176975,0.0550114865183252,0.0186700535552576,0.218365963112179,0.357271855246563,-0.0355505344220339,-0.143274653940366,-0.0912186463903536,0.451112566085557,-0.0992933894419636,0.0750932727069488,-0.0160020772308384,-0.0395139926451547,-0.0938431406563381,-0.0888472363905521,-0.554875478236002,-4.57040225998115e-05,-0.0495219453282817,-0.0814173405464857,0.0709931765414008,0.302214376077192,-0.212906558491187,0.183406287653926,0.220615836040213,0.077968391187609,-0.0610645543467849,-0.0714574863973725,0.0458362821563115,-0.0575987292921458,-0.143468009959835,0.0105260457297998,-0.0325218411734138,0.112840298944943,-0.0502377853776712,0.293484430972223,0.250317886491687,0.17793630523861,0.0112579887946455,-0.195150871049643,0.240878260820642,-0.0146321345963245,0.0756106312164526,-0.208571622952323,0.033920097511216,-0.109691617914306,-0.155054214563822,0.0309992788294757,0.17277341754834,0.0309522470304814,0.11385174636997,-0.000310278159098634,0.00510820611616242,-0.101481128128887,0.0195643747150032,0.171741573244241,0.0379819608226799,-0.281514927392675,-0.0730201979673115,-0.0773006349681231,-0.0629195877430724,0.0662226354278397,-0.162195827908115,-0.106560366119589,0.159952095987578,-0.152809417333839,0.251041355512972,0.033198611632483,-0.00284576727989575,-0.125583146348391,0.24070115503533,0.176643490561483,0.351112160847084,-0.143065062631003,0.0486438533278167,0.00393389792517492,0.0712263147891168,0.084938701245956,0.107658316083455,0.211877702696,0.0438759628786974,-0.0555321038125621,-0.127893870719953,-0.0257481810250786,-0.0453833498452513,0.0767454676545826,-0.0940742683732534,-0.0923188545725402,0.0650036401777841,-0.123669283987312,0.00191692918982536,0.0816344277350887,-0.150722065148793,-0.0291932918875052,-0.0934959729471203,0.0602763378685199,-0.102846151463212,0.0930623494859212,0.0201033232219708,0.0131774567346014,-0.256434555361862,-0.138647625372842,0.0088515359051363,0.0670688459905775,-0.0658667815440272,-0.140766767920203,0.0498197424956657,-0.119770584537969,0.0779173827754768,-0.0698255628041874,-0.203532339806036,-0.331243912972727,0.216103654607764,-0.495782791053844,0.112370511439444,-0.111114456498187,-0.164695948520144,-0.0459356526668897
"s__mucosae",0.012433175468898,-0.0091528986937963,-0.0175239402830689,-0.112789547004724,0.0606109837741226,-0.243319298050484,-0.0168803550923857,0.0598243715261636,0.0157580822831711,-0.0606032580283915,0.0817773121012381,0.0526488900391038,-0.103641186847259,-0.0404373381301483,-0.1347448862131,-0.197228296930173,-0.0901656089300233,-0.0512027900038763,0.0169834811981276,-0.050339999870277,-0.0201199735184569,-0.0293039601962185,-0.0476528818101569,0.0365803162281894,-0.0169976208499158,0.0349371701748965,0.0244271972468396,0.083880268567651,0.0507583241310832,0.0276329189349265,0.217763170957202,0.0270027271342543,0.0449752099208573,0.128272033134348,0.0269468167484536,0.012332470319389,0.00413107654716348,-0.0219913841284803,0.00963863565686819,0.0102972889045248,0.0296075745045838,0.0240809254414147,-0.0295147518564918,-0.0220086917952347,0.0339648642062038,-0.0387356588648917,0.0207724539031741,-0.000760230602142729,0.0367318219913739,0.110083836100816,-0.0346156049836451,-0.00944365170414337,-0.136865540101813,-0.0932224363829926,0.0752405464881231,-0.00654423210801264,0.134811882965348,0.23647867757971,0.0646135051185504,-0.0504487789383728,0.0714921000803905,-0.0163277364688599,0.0229816457431089,0.0238699404226962,-0.0509616224718337,-0.0883880638666625,0.0684914960544639,0.0213736613835063,-0.14229626801722,-0.0609246381255117,0.0645027071662278,0.14972896322848,0.0240954996608751,-0.0352656056112414,0.060685872680446,0.029973411122166,0.151961167435099,-0.0328822579843089,0.0112630296626299,0.038134447721825,0.0493166873028242,0.163624387917381,0.0357330540372979,0.0385209003964306,-0.0502954902674391,-0.0214092985648138,-0.0231275063094999,-0.0526766453870317,-0.154418940350414,0.0310777163086625,-0.0101075422693071,-0.0294624388381402,-0.201196080289774,0.030962640348889,-0.185242175458317,0.015889018627858,0.1092112732874,0.00875384809702417,0.0473443034653396,0.0893556685792846,-0.160677326384976,0.0949609721915097,0.0510593932639862,0.0148694192063906,0.236314251469172,-0.0610272521637457,-0.112987743592336,0.0192816331336662,-0.00279877034755435,0.0562240532530087,0.106145604389423,-0.00260257760774144,-0.172900193880011,-0.169720542144718,0.153147064985619,0.00503157693834703,0.0403739333169883,0.0535748542203947,-0.135413286723929,-0.136349376682645,0.0199906891387252,0.113649603860318,0.0200228043894128,-0.0549323278116334,-0.237492176206695,0.034812261347824,-0.269469131148449,0.113293067976853,0.0233115796722313,-0.0199448219131999,-0.0333167755989909,0.0904652016247261
